"NOTRANS","KODE","NOURUT","KODEBARANG","NAMABARANG","KODESATUAN","JML","HRGBELI","PANJANG","LEBAR","JASADESAIN","BIAYALAIN","HRGJUAL","SATUANJUAL","JMLJUAL","HRGTERJUAL","DISKPERSEN","DISKNILAI","SUBTOTAL","JMLRETUR","KONVERSI","STOKASAL","NAMAPESANAN","URAIAN","KETPESANAN","LOKASIFILE","STATUSCETAK","KODEBAHAN","KODEBAHAN1","KODEBAHAN2","KODEBAHAN3","KODEBAHAN4","KODEBAHAN5","JMLBAHAN1","JMLBAHAN2","JMLBAHAN3","JMLBAHAN4","JMLBAHAN5"
TJ2605-00007,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,3.00,29898.75,3.35,0.75,0.0,0.0,16000.0,MTR,3.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BAYBLADE ,"",F80 | LEBIHAN PUTIH ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00008,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,71400.0,2.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,IDUL ADHA ALMUJTAHIDIN,"",F280 | MA /60CM,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00009,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,59500.0,1.00,5.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER KMN AWARD,"","F280 
SELONGSON KK
MA AB 3 ",,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00011,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,327733.0,MTR,1.00,327733.0,0.00,0.0,0.0,0.00,1.00,0.00,BALIHO AZKO CILEDUG 523x223,"","FLEXY KORCHIN 
MA AB KK /100CM","",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00011,SO,2,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,84000.0,MTR,1.00,84000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK AZKO  300x100,"",FK | MA AB /60cm,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00011,SO,3,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,168000.0,MTR,1.00,168000.0,0.00,0.0,0.0,0.00,1.00,0.00,SPANDUK AZKO 600x100 ,"",FK | MA AB /60CM,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00011,SO,4,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,6.00,0.0,1.00,1.00,0.0,0.0,98000.0,MTR,6.00,98000.0,0.00,0.0,0.0,0.00,1.00,0.00,UMBUL UMBUL AZKO 100x350,"",FK | SELONGSONG AB ,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00011,SO,5,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,6.00,0.0,1.00,1.00,0.0,0.0,88200.0,MTR,6.00,88200.0,0.00,0.0,0.0,0.00,1.00,0.00,UMBUL UMBUL AZKO 100x315,"",FK | SELONGSONG AB ,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00013,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,85800.0,MTR,1.00,85800.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER SALON ,"","FK385 | MA AB 3
260x90","",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00014,SO,1,"0503300001",STICKER TRANSPARAN (IN),MTR,1.00,18000.0,1.00,1.00,0.0,0.0,50000.0,MTR,1.00,50000.0,0.00,0.0,0.0,0.00,1.00,0.00,GENERTEK ,"",STC TRANSPARANT,"",0,"0503300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00012,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,4165.0,0.50,0.70,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER PPDB ,"",F280 | MA POJOK,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2606-00007,SO,1,"0113100001",STICKER + IMPRABOARD,PCS,1.00,0.0,0.34,0.60,0.0,0.0,200000.0,PCS,1.00,200000.0,0.00,0.0,0.0,0.00,1.00,0.00,BOOM DEALS ZONA 2 SISI,"","IMPRABOARD 2SISI
RITRAMA DOF","",0,"0113100002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2606-00010,SO,1,"0106000001",RU BANNER ALBATROS LAM (85X200),PCS,1.00,154000.0,1.00,1.00,0.0,0.0,275000.0,PCS,1.00,275000.0,0.00,0.0,0.0,0.00,1.00,0.00,RU BANER EMCO ,"","RU BANER 85x200
ALBATROS LAM DOF ","",0,"0106000002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2606-00005,SO,1,"0115200001",FOAMBOARD,PCS,9.00,0.0,1.00,1.00,0.0,0.0,300000.0,PCS,9.00,300000.0,0.00,0.0,0.0,0.00,1.00,0.00,EMADOS PILDUN HUMAN STANDE,"",FOAMBOARD ,"",0,"0116300003",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00077,SO,1,"0118200001",PRINT AND CUT ,PCS,10000.00,0.0,1.00,1.00,0.0,0.0,250.0,PCS,10000.00,250.0,0.00,0.0,0.0,0.00,1.00,0.00,SOZO HAIR PRINT&CUT ,"",STC CHINA ,"",0,"0118200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00012,TJ,2,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,6.00,0.0,1.28,0.08,0.0,0.0,65000.0,MTR,6.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,STICKER AYAM RNR ,"","CREVA LAM GLOSY 
",,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00012,TJ,3,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,26775.0,2.50,0.90,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,AYAM RNR ,"",F280 | LIPAT ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00012,TJ,4,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,2.50,0.80,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,AYAM RNR ,"",F280 | LIPAT ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00012,TJ,5,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,19992.0,2.40,0.70,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,AYAM RNR ,"",F280 | LIPAT ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00013,TJ,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.00,1.00,0.0,0.0,85800.0,MTR,1.00,85800.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER SALON ,"","FK385 | MA AB 3
260x90",,0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00014,TJ,1,"0503300001",STICKER TRANSPARAN (IN),MTR,1.00,18000.0,1.00,1.00,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC GTAN ,"",TRANSPARANT,,0,"0503300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00015,TJ,1,"0503300001",STICKER TRANSPARAN (IN),MTR,1.00,18000.0,1.00,1.00,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC GTAN ,"",TRANSPARAN,,0,"0503300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00018,SO,1,"0106800001",X BANNER FLEXY 280 (60X160),PCS,1.00,29900.0,1.00,1.00,0.0,0.0,65000.0,PCS,1.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SAINT JOHN FEST ,"","SET X BANER 
60x160","",0,"0106800002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00019,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,19040.0,0.80,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,KJS LATULIPE,"",F280 | MA POJOK ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00021,SO,1,"0503300001",STICKER TRANSPARAN (IN),MTR,1.00,18000.0,1.00,1.00,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC GTAN ,"",TRANSPARAN,"",0,"0503300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00016,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,4165.0,0.50,0.70,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER PPDB ,"",F280 | MA POJOK,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00020,SO,1,"0503300001",STICKER TRANSPARAN (IN),MTR,1.00,18000.0,1.00,1.00,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC GTAN ,"",TRANSPARANT,"",0,"0503300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00017,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,19040.0,0.80,2.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,KJS LATULIPE,"",F280 | MA POJOK ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00023,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,1.01,1.80,0.0,0.0,28000.0,MTR,1.00,28000.0,0.00,0.0,0.0,0.00,1.00,0.00,COOLING BLANKET BG ENDCUP ,"",FK | POTONG PAS,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00023,SO,2,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,0.95,0.50,0.0,0.0,28000.0,MTR,1.00,28000.0,0.00,0.0,0.0,0.00,1.00,0.00,COOLING BLANKET SHELFING ,"",FK | POTONG PAS ,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00023,SO,3,"0100003",PVC + STC VINYL ,MTR,1.00,0.0,0.90,0.14,0.0,0.0,225000.0,MTR,1.00,225000.0,0.00,0.0,0.0,0.00,1.00,0.00,COOLING BLANKET FLIP UP ,"","PVC 5MM + CTG BENTUK
STC RITRAMA LAM DOF","",0,"0117600001",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00017,SO,1,"0115300001",TRIPOD BANNER SET,PCS,4.00,0.0,1.00,1.00,0.0,0.0,140000.0,PCS,4.00,140000.0,0.00,0.0,0.0,0.00,1.00,0.00,TRIPOD BANER BRI A1 ,"","TRIPOD + FOAMBOARD
STC CREVA LAM DOF ","",0,"0115300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00017,SO,2,"0503400001",STICKER TRANSPARAN LAM (IN),MTR,1.00,25000.0,1.00,1.00,0.0,0.0,45000.0,MTR,1.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC BALAPAN KISSCUT,"","TRANSPARANT 
LAM GLOSY ","",0,"0503400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00023,SO,4,"0100003",PVC + STC VINYL ,MTR,1.00,0.0,1.00,1.00,0.0,0.0,3713.0,MTR,1.00,3713.0,0.00,0.0,0.0,0.00,1.00,0.00,COOLING BLANKET QR 11X16,"","PVC 5MM + CTG BENTUK 
RITRAMA LAM DOF ","",0,"0117600001",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00023,SO,5,"0104200001",ALBATROS (IN),MTR,2.00,486.0,0.90,0.03,0.0,0.0,60000.0,MTR,2.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,COOLING BLANKET SHELF INSERT,"",ALBATROS ,"",0,"0104200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00002,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,53550.0,3.00,1.50,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER ZIAREK ,"",F280 | MA AB 3,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00026,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.00,1.00,0.0,0.0,78000.0,MTR,1.00,78000.0,0.00,0.0,0.0,0.00,1.00,0.00,LOGO F 110x105,"","STC CREVA LAM GLOSY
","",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00003,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,29750.0,2.50,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER ZIAREK ,"",F280 | MA AB 3,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00029,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,9948.4,1.10,0.76,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,AYAM RNR BANNER ,"",F280 | POTONG PAS ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00027,SO,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.00,1.00,0.0,0.0,45000.0,MTR,1.00,45000.0,0.00,0.0,0.0,0.00,1.00,0.00,LOGO F 65x100,"",STC CREVA LAM DOF ,"",0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00029,SO,2,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,22651.2,0.88,0.78,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,AYAM RNR STC ,"",STC VINYL LAM GLOSY ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00029,SO,3,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,2.00,9583.2,0.88,0.33,0.0,0.0,85000.0,MTR,2.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,AYAM RNR STC ,"",STC VINYL LAM GLOSY ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00029,SO,4,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,2851.2,0.18,0.48,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,AYAM RNR STC,"",STC VINYL LAM GLOSY ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,1,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,7.00,10395.0,0.63,0.50,0.0,0.0,75000.0,MTR,7.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS YOGULATO ,"",STC RITRAMA LAM DOF ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,2,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,14.00,11220.0,0.68,0.50,0.0,0.0,75000.0,MTR,14.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS YOGULATO ,"",STC RITRAMA LAM DOF ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,3,"0503300001",STICKER TRANSPARAN (IN),MTR,7.00,7755.0,0.50,0.47,0.0,0.0,50000.0,MTR,7.00,50000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS YOGULATO ,"",STC TRANSPARAN,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,4,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,10395.0,0.90,0.35,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS TRASHBIN ,"",STC RITRAMA LAM DOF ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00004,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,39627.0,3.33,1.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER BOEDOET ,"",F280 | MA PER-MTR,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00004,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,178500.0,3.00,5.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER BOEDOET ,"",F280 | MA PER-MTR,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,5,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,6101.7,0.43,0.43,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS TRASHBIN ,"",STC RITRAMA LAM DOF ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00022,SO,6,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,7603.2,0.48,0.48,0.0,0.0,75000.0,MTR,1.00,75000.0,0.00,0.0,0.0,0.00,1.00,0.00,SS TRASHBIN ,"",STC RITRAMA LAM DOF ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00024,SO,1,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,21634.2,1.01,1.80,0.0,0.0,28000.0,MTR,1.00,28000.0,0.00,0.0,0.0,0.00,1.00,0.00,GLINT TISSUE GENERAL ,"",FLEXY KORCHIN ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00024,SO,2,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,4950.0,0.30,0.50,0.0,0.0,70000.0,MTR,1.00,70000.0,0.00,0.0,0.0,0.00,1.00,0.00,GLINT TISSUE RISER ,"",STC RITRAMA ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00024,SO,3,"0114700001",FLEXY KORCHIN 385 (OUT),MTR,1.00,0.0,0.30,0.50,0.0,0.0,28000.0,MTR,1.00,28000.0,0.00,0.0,0.0,0.00,1.00,0.00,GLINT TISSUE SHELVING ,"",FLEXY KORCHIN ,"",0,"0114700002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00024,SO,4,"0104300001",ALBATROS LAM (IN),MTR,3.00,7875.0,0.90,0.35,0.0,0.0,60000.0,MTR,3.00,60000.0,0.00,0.0,0.0,0.00,1.00,0.00,GLINT TISSUE SHELFING INSERT,"",ALBATROS ,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00024,SO,5,"0100003",PVC + STC VINYL ,MTR,1.00,0.0,1.00,1.00,0.0,0.0,3713.0,MTR,1.00,3713.0,0.00,0.0,0.0,0.00,1.00,0.00,GLINT TISSUE QR 11x15,"","PVC 5MM 
RITRAMA ","",0,"0117600001",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00028,SO,1,"0118300001",TRIPOD 2 SISI (ONLY TRIPOD),PCS,120.00,0.0,1.00,1.00,0.0,0.0,85000.0,PCS,120.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,EMADOSH FRAME FOTO ,"",TRIPOD 2 SISI ,"",0,"0118300002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00028,SO,2,"0115200001",FOAMBOARD,PCS,120.00,0.0,1.00,1.00,0.0,0.0,150000.0,PCS,120.00,150000.0,0.00,0.0,0.0,0.00,1.00,0.00,EMADOSH FRAME FOTO 100x80 ,"","FOAMBOARD+CTG BENTUK
STC ESSEN+ LAM GLOSY 
","",0,"0116300003",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00001,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.00,1.00,0.0,0.0,100000.0,MTR,1.00,100000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC JDC 110x140,"",STC CREVA LAM GLOSY ,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00004,TJ,3,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,357000.0,3.00,10.00,0.0,0.0,15000.0,MTR,1.00,15000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER BOEDOET ,"",F280 | MA PER-MTR,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00029,SO,5,"0503200001",STICKER VINYL RITRAMA LAM (IN),MTR,1.00,4375.8,0.17,0.78,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,AYAM RNR STC ,"",STC VINYL LAM GLOSY ,"",0,"0503200002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00018,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.00,1.00,0.0,0.0,78000.0,MTR,1.00,78000.0,0.00,0.0,0.0,0.00,0.00,0.00,LOGO F 110x105,"","STC CREVA LAM GLOSY
",,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00032,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,26775.0,3.00,0.75,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,ROTI GEMBUL BUAH TANGAN ,"",F280 | MA POJOK ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00033,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,71400.0,2.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER RETIREMENT,"",F280 | MA POJOK ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00031,SO,1,"0115200004",AG FOAMBOARD A1,PCS,52.00,0.0,1.00,1.00,0.0,0.0,65000.0,PCS,52.00,65000.0,0.00,0.0,0.0,0.00,1.00,0.00,SOURSALLY ANNIV A1 ,"","FOAMBOARD+CTG KOTAK
CREVA LAM DOF","",0,"0115200009",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00033,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER RETIREMENT A1,"",F280 | MA POJOK ,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00019,TJ,1,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,1.00,1.00,0.0,0.0,45000.0,MTR,1.00,45000.0,0.00,0.0,0.0,0.00,0.00,0.00,LOGO F 65x100,"",STC CREVA LAM DOF ,,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00030,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,2.00,51408.0,1.80,2.40,0.0,0.0,16000.0,MTR,2.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER ANIMASI ,"","F280 
KK SELONGSONG 10CM
MA AB 3","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00030,SO,2,"0107300001",X BANNER LUSTER (60X160),PCS,1.00,0.0,1.00,1.00,0.0,0.0,90000.0,PCS,1.00,90000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER DIMSUM ,"","SET X BANNER 
LUSTER 60x160","",0,"0107300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00020,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,26775.0,3.00,0.75,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,ROTI GEMBUL BUAH TANGAN ,"",F280 | MA POJOK ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00021,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,71400.0,2.00,3.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANNER RETIREMENT,"",F280 | MA POJOK ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00021,TJ,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,11900.0,1.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER RETIREMENT A1,"",F280 | MA POJOK ,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00035,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,2.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER KILAU NIPIS ,"",F280 | MA AB 3,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00035,SO,2,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,54145.0,3.50,1.30,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANER KILAU NIPOS ,"",F280 | MA AB 3,"",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00039,SO,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,107100.0,3.00,3.00,0.0,0.0,14000.0,MTR,1.00,14000.0,0.00,0.0,0.0,0.00,1.00,0.00,BANNER GASLAN ,"","F280 
MA AB 3 KK 1","",0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00039,SO,2,"0118200001",PRINT AND CUT ,PCS,1.00,0.0,1.00,1.00,0.0,0.0,25000.0,PCS,1.00,25000.0,0.00,0.0,0.0,0.00,1.00,0.00,STC DIREKTUR PRINT&CUT,"",RITRAMA ,"",0,"0118200002",,,,,,0.00,0.00,0.00,0.00,0.00
SO2605-00040,SO,1,"0104300001",ALBATROS LAM (IN),MTR,1.00,14662.5,0.85,0.69,0.0,0.0,85000.0,MTR,1.00,85000.0,0.00,0.0,0.0,0.00,1.00,0.00,KMN LASIK,"",ALBATROS LAM DOF ,"",0,"0104300002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2605-00022,TJ,1,"0106400001",FLEXY CHINA 280 (OUT),MTR,1.00,23800.0,2.00,1.00,0.0,0.0,16000.0,MTR,1.00,16000.0,0.00,0.0,0.0,0.00,0.00,0.00,BANER KILAU NIPIS ,"",F280 | MA AB 3,,0,"0106400002",,,,,,0.00,0.00,0.00,0.00,0.00
TJ2606-00004,TJ,4,"0116100003",STICKER VINYL CREVA LAM (IN),MTR,1.00,0.0,2.00,1.00,0.0,0.0,65000.0,MTR,1.00,65000.0,0.00,0.0,0.0,0.00,0.00,0.00,STC BOEDOET,"","CREVA LAM GLOSY 
POTONG KOTAK ",,0,"0116100004",,,,,,0.00,0.00,0.00,0.00,0.00
